MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_FLIGHT_DATE,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,EXCHANGE_COUNT,avg_discount,Points_Sum,Point_NotFlight
2001618,2023/04/10,2012-09-27,M,1,Guangzhou,Beijing,US,30.0,09-Oct-2024,5,15730,90881.41,43007.14,110891,2023-04-27,531,172.033898,22,2,1.95458,122438,9
2014220,2013-07-07,2006-05-07,F,0,Wuhan,Chongqing,CHN,35.0,2024/08/01,4,7726,19063.75,24318.02,387364,03/28/2024,126,51.267473,453,1,1.731002,327811,10
2012122,2011/07/26,12/20/2016,female ,0,Nan jing,Chongqing,India,29.0,2024/07/08,5,24658,53461.2,17619.62,318404,05-Feb-2024,154,119.993991,249,4,0.96497,332658,11
2043533,2014-09-26,2023/08/07,Unknown,0,Chongqing,bei jing,CHN,39.0,08/03/2025,3,53114,2432.12,101925.15,172923,03-Oct-2023,670,0.457036,578,1,1.209151,313444,14
2041471,2018-05-08,2008-10-19,female ,0,Chengdu,Hubei,IN,36.0,2024-10-24,6,24135,57716.71,28105.27,232916,06/21/2023,491,14.139195,483,4,0.082796,275041,10
2053533,2019/10/28,2018-08-12,male,0,Xian,Hubei,CN,,2024-05-13,6,32055,54871.14,77402.65,286987,02/03/2023,465,21.14554,131,6,1.102723,110698,15
2009523,2022-06-24,20-Feb-2005,,3,wuhan,Shanghai,CN,23.0,11/27/2024,6,19131,53983.37,4720.68,444421,10-Mar-2024,262,18.498491,235,2,1.1063,136597,6
2054615,28-Jul-2024,04-Apr-2025,Male,0,Nanjing,Shaanxi,US,21.0,10-Jan-2025,3,52578,23763.58,20487.61,324663,2023-02-27,683,90.169944,181,1,1.241312,136021,11
2032334,02/17/2016,07/29/2006,Unknown,3,Xian,Guangdong,CN,,05/02/2025,3,19257,44484.63,47.23,192252,01-Nov-2024,182,89.234715,548,2,1.593907,277449,10
2028989,12/03/2023,2023/11/12,F,0,guangzhou ,bei jing,US,25.0,2024/01/09,4,31120,34697.1,84630.96,113616,11-Nov-2022,424,128.489055,448,6,0.195356,126565,5
2037698,03/08/2019,10-May-2013,F,3,Hangzhou,Guang dong,CN ,,2024-07-12,3,11464,12403.19,629.33,248146,2022-10-21,630,70.055421,84,7,1.817932,296208,7
2044794,08/12/2022,10-Jan-2010,,1,Shanghai,Guangdong,IN,34.0,2025/06/12,5,5746,79477.39,n/a,33192,19-Sep-2023,632,69.557137,33,1,1.09886,140635,10
2024006,2023-01-18,05/29/2012,Male,0,Beijing,Sichuan,US,40.0,2024/07/11,6,40416,31117.71,24852.44,6293,2024-04-18,84,137.024018,381,7,0.68397,246057,10
2017694,2017-06-05,2006-08-24,,0,guangzhou ,Guangdong,CN,45.0,11/23/2024,3,14235,10258.93,56599.75,150051,15-Feb-2024,282,158.217818,398,6,1.136582,419692,5
2021443,2018/07/08,17-May-2023,,1,Shanghai,,US,30.0,2024-04-13,4,28550,10723.49,11479.37,181069,2023-04-28,351,88.533846,511,3,0.883919,252385,9
2041752,03-Dec-2016,2018-11-30,,0,Shenzhen,Hubei,United States,45.0,11/09/2025,4,6340,6505.14,46578.24,141277,12/03/2024,341,3.399307,288,3,0.823624,92402,4
2026251,2019/09/04,2008/09/23,male,0,SHANGHAI,Si chuan,CN ,,03/13/2025,5,36878,5133.17,12445.21,4644,2024-08-07,218,97.15408,582,4,0.101025,314265,12
2053257,12/23/2023,06/24/2012,female ,0,Wuhan,Guangdong,United States,45.0,2024/05/24,11,35963,66587.39,3257.7,344406,11/05/2022,566,247.240024,239,3,1.359884,403609,11
2018703,2016-05-17,2007-08-09,F,0,Shanghai,Beijing,CHN,46.0,11/09/2025,7,57997,70613.05,9976.52,271056,01-Jun-2024,526,121.532434,298,4,0.467872,53004,9
2042598,26-Jun-2013,22-Dec-2012,female ,0,Beijing,,cn,38.0,2024/01/03,5,32983,34100.39,69452.73,147815,12/03/2023,31,29.749472,151,6,0.431625,54677,8
2000406,07/10/2013,2011/03/22,M,2,Nan jing,Sichuan,China ,,10/31/2025,3,55039,7085.98,419.48,305471,2025-08-31,61,71.137925,684,3,0.293169,227086,5
2016604,21-Nov-2019,2022-01-30,male,3,SHANGHAI,Zhejiang,cn,48.0,10/08/2025,8,15367,56621.69,35747.95,97570,11/03/2024,339,252.081319,122,3,0.00931,393296,8
2004124,16-Jul-2022,05/10/2009,M,3,wuhan,Guangdong,China ,44.0,10-Oct-2025,6,43721,8404.85,28586.67,128046,11/28/2023,682,60.304829,517,2,1.840937,264446,9
2034193,11/10/2023,2012-11-04,Female,0,Shenzhen,Si chuan,CN ,,11/21/2025,7,34507,69753.19,22753.42,309471,25-Jun-2024,514,99.346723,373,3,1.832396,40356,8
2047804,07/08/2013,22-Oct-2021,Male,2,Chengdu,Jiangsu,CHN,49.0,06/26/2025,4,7935,76286.19,116304.62,316498,2025-02-28,118,57.366525,384,5,1.049118,270819,9
2057173,2024/02/03,2009/08/06,M,0,guangzhou ,Zhejiang,China ,,08-Mar-2024,3,27968,21039.96,65818.84,269545,2022-08-25,561,191.363654,373,2,0.774334,283590,10
2008757,2011-01-15,10/25/2025,F,0,Guangzhou,Si chuan,CHN,,2024-12-22,6,45877,71765.47,1399.35,204332,07/23/2023,518,30.382162,293,7,1.561738,109423,9
2002038,2018-01-16,2007/10/22,male,0,Hangzhou,bei jing,cn,39.0,12/31/2025,1,37961,74639.19,5010.12,86094,06-May-2024,n/a,15.294097,431,5,0.596407,285266,7
2024332,2019-12-01,07-Sep-2011,Male,0,Chengdu,Shanghai,China,33.0,03/23/2025,2,53213,39177.98,10284.12,157502,08/12/2023,589,49.872622,446,3,1.679676,101859,9
2001023,06-Apr-2018,2017/03/10,Male,3,Chongqing,Guangdong,United States,50.0,09/07/2025,3,36517,18078.84,22659.44,203387,06-Mar-2024,550,53.062206,386,6,0.344355,191942,6
2058878,2023-01-04,03/28/2009,Male,0,Shenzhen,,CHN,51.0,05/16/2025,5,41652,11119.54,29020.82,88346,2025-01-25,111,153.086799,340,1,1.011804,491545,17
2007435,17-Sep-2019,11/25/2019,Male,0,Hangzhou,shang hai,India,31.0,11/11/2024,5,2059,57778.98,2391.74,275943,2023-07-30,470,53.213116,651,2,0.207287,240637,12
2010886,12-Jan-2011,2025/01/27,M,1,Guangzhou,Shaanxi,China ,26.0,10/12/2025,9,12207,1855.52,14620.06,428601,2025-03-20,206,148.17213,56,2,1.664617,113280,10
2047634,2024/01/28,2024-09-08,Unknown,2,Nanjing,Guangdong,US,33.0,01/10/2025,8,36669,51898.44,7033.96,196289,03/19/2024,297,109.786474,118,7,0.636088,600115,9
2016651,11/23/2010,13-Mar-2016,F,0,Chong qing,Guangdong,United States,29.0,2025/08/19,4,11690,90883.32,7990.53,121428,05/08/2024,468,9.188896,262,2,1.879846,240585,5
2029390,2025/03/06,13-Jan-2009,,3,Nan jing,Beijing,China,,2024/06/12,8,40408,48351.36,102463.31,216070,10-Oct-2022,611,21.753674,471,2,0.788559,317349,10
2039959,06/06/2015,24-Jul-2008,,0,Wuhan,,United States,38.0,05/24/2024,5,23388,46488.36,29038.9,210068,07/02/2023,327,105.969462,180,3,1.461084,352410,7
2034120,07/04/2017,2014-12-05,Female,2,Nanjing,bei jing,China ,49.0,2025-04-14,7,6934,3143.26,19123.69,25159,25-Dec-2024,110,73.756472,136,4,0.586677,192777,9
2051444,29-Jun-2020,2012-09-20,M,1,Nanjing,Zhe jiang,IN,46.0,06-Apr-2024,6,29459,32355.91,36906.15,330503,06/13/2023,298,57.948206,477,1,1.28622,192869,7
2027725,12-Jul-2012,2019/09/07,,2,Wuhan,Guang dong,,32.0,2025-04-20,5,57363,29622.13,56855.85,342763,2024-04-08,n/a,74.069047,306,4,0.941393,119958,9
2054797,2018/06/03,2018-08-12,female ,0,,Hubei,IN,38.0,2024-10-22,5,44518,59685.72,54661.63,145364,2024-05-31,144,162.176973,204,7,0.764467,246683,5
2061697,2019-06-08,01-Mar-2012,Male,3,Chong qing,Shanghai,CN,32.0,03-Sep-2025,3,60635,9253.72,61851.24,283760,01/13/2025,233,7.121674,86,2,1.209052,223267,12
2032081,2010-03-21,04-Jan-2020,M,2,Nanjing,Zhejiang,US,31.0,02-Sep-2025,5,44062,98826.11,21769.89,306055,09-Apr-2025,146,117.396316,85,2,0.988828,130638,20
2043703,06-Jan-2024,2005/02/10,female ,0,Chong qing,Si chuan,IN,55.0,2024/04/20,2,20403,23152.38,27744.65,257160,21-Dec-2022,486,74.419973,631,4,1.910708,96014,11
2053931,12/21/2018,06/07/2025,M,2,Nanjing,Si chuan,UNKNOWN,,2024/07/21,5,57062,80078.4,7505.1,248771,12/06/2022,593,92.435282,515,3,0.054554,442710,7
2013306,2012-03-21,15-Mar-2014,,1,Chongqing,,China,34.0,02-Feb-2025,2,29399,21219.25,15122.2,362633,13-Jan-2024,386,132.92335,81,5,1.947754,318138,12
2001264,2022/05/25,08-Aug-2019,,0,Shenzhen,shang hai,CHN,54.0,2025-09-29,2,49132,22769.95,59790.41,205206,2025-08-22,38,14.095118,739,4,1.332286,88742,8
2008540,2016/08/13,31-May-2019,Mle,2,Guangzhou,bei jing,cn,39.0,2024-05-27,6,29124,53039.31,8581.23,126863,03/09/2023,445,96.641202,446,6,0.549408,277885,16
2019969,05/12/2014,2010/04/21,male,1,Nan jing,shang hai,IN,38.0,15-Sep-2025,2,26552,17326.77,7425.21,154879,2025-09-13,2,109.488181,233,2,1.021701,219315,10
2037492,01/17/2025,02/02/2021,M,1,Nan jing,Si chuan,United States,,04/18/2025,4,11217,126768.68,13831.12,66563,2024-12-08,131,3.950758,525,3,0.819811,39930,7
2057058,2021-05-27,2024/01/06,Female,0,Shenzhen,,China,38.0,02-May-2025,4,30295,3321.96,12964.51,202482,04/28/2024,369,35.88192,519,3,0.343138,128704,7
2017436,2016/04/16,10/19/2008,female ,0,Chong qing,Guang dong,CHN,43.0,05/03/2024,6,49307,49372.4,27469.1,434569,2023-01-29,460,153.143895,276,2,0.094314,155729,8
2021147,2024/01/03,04/23/2008,M,0,Nan jing,,CN ,44.0,07/29/2024,5,44137,32460.95,36672.48,340242,05-Sep-2022,693,192.932435,400,3,0.597077,154816,15
2052420,06-Oct-2019,15-Mar-2018,male,0,Nan jing,Shaanxi,India,32.0,2025-12-09,4,4914,97814.86,38706.98,29150,02/01/2024,677,65.932166,232,3,1.286698,513436,5
2042629,19-Aug-2012,2025/07/18,F,3,Nan jing,Zhe jiang,CN,46.0,10/27/2024,7,7545,2569.95,19612.9,487106,2022-12-10,687,21.825919,211,0,0.910754,455042,7
2059147,16-Jan-2010,2007-01-29,M,1,Chengdu,Shaanxi,China ,52.0,2025/02/21,2,7852,48230.48,36907.7,175442,07/11/2023,591,193.003756,384,2,0.160722,143832,14
2045907,08-Sep-2024,11/27/2017,F,1,Nan jing,Guangdong,China ,29.0,10-Feb-2025,4,54530,53779.66,47167.66,271706,05/20/2024,266,35.621846,402,3,0.95209,132741,10
2048239,2021-04-25,12/08/2011,,0,,Sichuan,US,21.0,04/12/2025,5,33861,58488.02,10591.15,132509,2025-02-25,46,61.257807,161,2,0.388036,147572,22
2060520,2021/10/16,2024/07/03,Female,0,wuhan,Guangdong,cn,31.0,22-May-2025,4,14932,32686.94,819.6,321218,21-Aug-2024,274,85.249977,494,1,1.891432,188429,9
2061438,17-Jan-2012,07-Jan-2014,,2,Nanjing,Zhe jiang,India,37.0,2025/05/06,7,19775,?,99611.89,137756,2025-05-01,5,50.802438,66,2,0.98385,328954,8
2010846,20-Sep-2015,2008-03-30,,2,SHANGHAI,Shaanxi,CN,41.0,04/03/2025,8,45471,25935.25,97591.69,271365,28-Dec-2023,462,113.075604,570,3,1.037535,410825,13
2000396,11/29/2011,06/13/2017,male,3,beijing,Shaanxi,IN,55.0,08-Feb-2024,6,41899,12479.56,15506.58,68896,21-Mar-2022,689,77.080309,246,2,0.717903,305916,10
2016489,2014/01/29,2020-03-24,M,3,Chongqing,Chongqing,,41.0,2025/12/29,11,56757,82343.54,43945.38,15359,12/09/2024,385,53.67418,439,5,0.588775,343285,14
2036076,2010-05-09,2008/03/13,Unknown,0,,Shaanxi,US,47.0,12/07/2024,8,35802,1245.25,13299.82,226913,2024-04-13,238,154.446611,200,2,0.751506,55201,12
2009261,07/31/2015,15-Dec-2025,,0,Shenzhen,,China,34.0,23-Jul-2024,5,57440,1646.73,35568.45,348884,2023-06-22,397,251.597828,505,3,1.316821,339829,7
2043847,2018-03-05,2021-08-10,female ,2,Chong qing,Zhejiang,China ,36.0,03-Oct-2025,6,57135,15949.71,17072.38,432308,02/16/2024,595,84.920178,277,1,1.333274,149280,6
2021543,2012-04-21,2013-05-13,M,2,Guangzhou,Zhe jiang,UNKNOWN,37.0,2024-12-01,6,41685,22503.15,1005.41,60442,2024-11-19,12,44.468881,353,2,0.926028,260629,12
2032100,2025/06/02,2022/11/08,F,0,Beijing,Beijing,CHN,44.0,2024-08-17,5,26942,909.12,61796.92,374411,05/17/2023,458,86.969264,386,0,0.962528,278839,10
2025169,2017-11-15,2022/06/13,F,3,Nan jing,Sichuan,,37.0,2024-07-13,3,34899,40812.89,21820.78,53639,04-May-2024,70,38.942543,551,4,0.544664,190159,15
2008939,2021/01/07,2022-04-06,,0,Hangzhou,Chongqing,CHN,47.0,28-Jul-2025,6,16623,7903.11,46350.82,111387,23-Sep-2023,674,136.642621,222,3,2.222814,125541,7
2008951,2025-09-14,2021/09/16,female ,0,Chongqing,Hubei,China ,21.0,08/14/2024,6,57858,44680.16,50221.41,199331,20-Feb-2024,176,102.429659,272,2,0.503321,233016,16
2055291,2013/11/09,05-Jan-2016,Female,1,Nanjing,Chongqing,United States,47.0,2025-08-24,3,51808,120589.37,12151.91,296095,2025-06-16,69,40.924123,472,3,0.619123,293949,4
2056300,08-Oct-2010,2009-06-22,female ,3,guangzhou ,Shaanxi,India,40.0,08/26/2025,4,17589,58600.08,39040.16,304814,2024-12-16,253,22.189751,459,5,1.00787,308222,12
2031134,01/23/2011,02/11/2022,Female,3,Hangzhou,Guangdong,China,,2024-08-29,6,21035,4272.96,16294.05,353633,24-Jun-2023,432,215.576316,591,5,1.120216,32250,8
2044344,2010/09/02,03-Jul-2014,F,1,SHANGHAI,Si chuan,China ,35.0,2025/01/06,12,18428,14628.66,26598.53,327898,18-Jul-2023,538,16.650076,88,5,0.821353,276787,10
2062551,15-Mar-2018,05-Nov-2007,male,0,Nanjing,,US,51.0,27-Mar-2024,7,8156,39551.4,19955.39,309732,2022-09-20,554,190.382973,10,5,0.713436,127126,12
2026107,04-Oct-2011,04/24/2008,,0,Chong qing,Guangdong,US,31.0,2025-11-14,5,25086,9787.46,16507.54,300582,25-Feb-2024,628,130.702201,364,3,0.360344,164310,9
2044553,2014/09/18,2013-09-23,M,0,Chong qing,Sichuan,US,22.0,02-Jan-2025,2,15014,24606.14,20328.97,118876,02-Apr-2023,641,63.749255,794,2,0.71751,176971,14
2028476,08/20/2014,2019/01/06,male,0,Shenzhen,bei jing,CN ,42.0,10/24/2025,6,4911,87602.24,14542.94,446883,01/01/2025,296,137.379092,412,2,0.509926,344687,12
2038188,2025/09/30,12/02/2024,female ,1,Nanjing,shang hai,IN,43.0,2025-12-09,3,12881,53306.13,24278.57,387746,2025-06-05,187,223.107229,595,2,0.948676,101582,16
2026869,02-Feb-2020,2008-08-31,,1,Nanjing,Jiangsu,CN,46.0,12/14/2025,8,28387,49759.25,29239.42,117950,04/01/2025,257,53.812295,16,2,0.732128,211139,8
2044824,2017/07/18,01/18/2006,female ,2,Chengdu,Shanghai,India,56.0,2025/08/14,5,15876,28143.79,59982.86,187080,03/03/2024,529,194.883819,314,0,0.724141,280167,8
2030194,02-Sep-2011,2018/09/03,Male,2,Nan jing,Guangdong,India,24.0,2024/12/04,6,3892,15261.03,7920.26,177787,2024-01-11,328,188.087891,260,3,1.550638,336273,6
2044866,2013-09-02,10/19/2023,female ,3,Chengdu,Si chuan,IN,51.0,2025-02-03,8,56412,12107.83,44871.07,175104,2024-12-23,n/a,37.792986,193,3,0.584687,92943,16
2017280,06-Mar-2014,2009/04/26,,0,wuhan,Guangdong,IN,31.0,04-Aug-2024,6,26328,48814.29,19860.89,63247,10/06/2023,303,109.200827,391,4,0.379572,107752,13
2054872,2018/10/29,17-Jul-2023,F,3,Chongqing,Beijing,US,54.0,02-Jul-2024,7,60039,23807.75,26421.24,20422,12/04/2023,211,135.453905,79,4,0.590816,325646,12
2004251,05-Oct-2023,28-Feb-2016,male,0,Hangzhou,shang hai,CN ,42.0,2024/01/11,4,16447,48736.72,67919.36,327243,2022-10-06,462,7.879701,132,1,1.232227,140721,7
2012197,2020/08/04,2012-05-24,Unknown,2,Xi'an,Shaanxi,China ,31.0,04/18/2025,6,55384,17781.6,5330.64,198022,01/29/2025,79,62.21576,239,5,0.534347,94726,13
2001226,2015/02/28,23-Nov-2011,,1,Hangzhou,Shanghai,CN ,25.0,02-Aug-2025,2,41996,19918.1,26066.63,273309,14-Jul-2024,384,108.312272,67,2,0.881064,261324,11
2047214,2012-09-03,06/03/2019,female ,1,Shenzhen,Guang dong,India,46.0,02/17/2024,7,31799,45591.29,21151.37,416395,2022-06-27,600,70.600811,464,4,1.864525,138281,11
2006409,2015-12-08,30-Mar-2010,F,1,Chongqing,Zhe jiang,CN ,37.0,20-Jan-2025,2,21152,68664.46,29525.44,124019,2024-05-01,264,172.373603,230,4,1.000908,251513,8
2021663,2011/01/24,2023/08/25,,0,Xi'an,,United States,34.0,2024/04/12,6,41306,26058.56,49293.2,278237,18-Oct-2023,177,157.715125,261,1,0.921588,195309,8
2044294,2015/08/09,24-May-2025,Female,1,Chengdu,,United States,50.0,2025/02/18,7,23570,73085.48,577.32,300987,10-Aug-2024,192,55.604457,506,2,1.812483,358176,9
2004755,2012/08/05,2016-05-20,Female,2,beijing,Hubei,IN,28.0,2024-03-30,2,32591,76305.08,16290.67,224095,2022-12-29,457,102.045839,2,2,0.143678,271581,7
2047493,2017-05-23,2025-03-26,,0,Shenzhen,shang hai,,21.0,10-Mar-2024,6,54269,7850.44,22270.61,150151,2022-09-15,542,263.030253,94,1,0.432788,254205,12
2006956,2024-10-14,09/19/2018,male,0,Chongqing,Sichuan,China ,31.0,07/19/2025,7,62849,87963.27,7713.31,360044,05/24/2025,56,161.753394,767,4,1.163732,9473,5
2038879,11/28/2013,2023/06/02,female ,0,wuhan,Guangdong,CHN,36.0,09/12/2025,4,28605,16902.5,34519.81,296554,2025-09-07,5,14.775015,340,1,0.365687,48661,13
2058163,2023-07-15,2022/04/24,F,0,beijing,Shaanxi,CHN,48.0,01-Sep-2024,9,19053,47200.85,22372.92,2551,2023-08-10,388,56.567919,279,3,0.429346,159279,12
2008620,23-Jan-2010,01/24/2012,M,0,Hangzhou,bei jing,United States,40.0,02/14/2025,5,13347,38178.75,92483.8,352457,26-Apr-2024,294,25.016957,591,3,0.984141,317498,5
2047782,13-Mar-2022,19-Jun-2020,male,3,Hangzhou,bei jing,IN,21.0,2025-08-27,6,8110,111563.65,28437.16,322080,13-Dec-2023,623,137.871425,297,1,0.09256,172009,15
2062967,12-May-2020,2020-03-30,female ,1,Guangzhou,Zhe jiang,CHN,33.0,11-Apr-2024,11,44202,60634.08,44557.73,218280,2022-06-24,657,7.656882,184,2,1.164609,438239,11
2056006,01-Feb-2022,2020-03-17,M,3,Hangzhou,Guangdong,China,32.0,05/11/2025,9,32164,10705.89,92291.2,59817,2024-07-05,310,108.786416,741,4,1.506639,93993,8
2004861,08/21/2024,29-Jun-2013,male,1,Hangzhou,Beijing,CN ,46.0,11/26/2025,6,52243,2282.84,21036.68,181581,03/23/2024,613,65.136584,375,2,1.640924,242057,8
2015443,2022-12-24,11/17/2010,,1,Chongqing,Sichuan,cn,45.0,03/15/2024,8,25915,50303.94,47969.24,426625,09/08/2023,189,143.813488,124,1,2.214061,379812,7
2061490,15-Nov-2012,08/20/2021,M,0,Chengdu,Sichuan,United States,42.0,2024-08-30,3,33093,89122.8,49662.3,240852,18-Apr-2023,500,81.71794,204,2,1.367462,145941,10
2052925,09/19/2013,09-Jan-2021,Female,0,Guangzhou,bei jing,CN ,38.0,2024-05-05,5,33581,26700.64,12622.88,128326,10/03/2023,215,19.641307,66,0,0.145591,384998,14
2012166,03-Aug-2024,05-May-2005,F,1,Wuhan,Beijing,US,24.0,2025/06/16,5,41116,34018.38,16039.92,206424,2023-09-11,644,235.322302,124,3,1.779719,164668,14
2053238,2021/07/15,2017-05-25,female ,0,Shenzhen,Si chuan,CHN,37.0,2024-03-30,0,27990,5845.56,16310.99,124980,19-Nov-2023,132,77.049937,482,3,0.93245,409641,5
2022651,2016-11-27,20-Nov-2013,M,0,Nan jing,Shaanxi,cn,52.0,2024-12-30,4,12313,29909.35,4814.22,410946,04/20/2023,620,108.512538,179,5,1.922849,279310,5
2043183,2025-01-02,02-Feb-2011,male,1,Xi'an,,US,47.0,04-Aug-2024,5,46747,13306.78,28852.92,439918,04/01/2024,125,184.497732,331,1,0.249286,133996,16
2031515,27-Jan-2021,2025-04-07,Unknown,0,Chengdu ,Si chuan,China,42.0,2025/06/30,7,23882,48575.69,11915.95,232985,08/26/2024,308,128.592741,249,3,1.059524,296011,12
2029256,2016/01/31,2008-09-11,,3,Hangzhou,Guang dong,cn,45.0,14-Jan-2025,7,39388,4745.39,57078.62,154479,07/23/2024,175,67.043405,337,1,0.844466,173998,7
2052623,2022/04/27,2008-01-28,F,0,beijing,Jiangsu,China ,46.0,2024/07/24,7,2126,48450.08,170.84,236586,11/05/2022,627,155.286014,524,4,1.619073,69309,9
2010420,10/18/2012,05/11/2011,female ,1,Shenzhen,Hubei,cn,48.0,2024-05-02,8,28928,4107.36,2430.41,299635,07-Dec-2022,512,97.486717,457,6,1.361181,22246,9
2032020,2010/06/29,2025-09-01,M,0,Hangzhou,Guangdong,United States,41.0,14-Nov-2025,6,10555,23197.19,15697.06,281302,06-Jan-2025,312,63.135151,163,2,0.82979,332381,8
2015468,2013/07/30,2017-03-28,F,1,Chengdu ,Hubei,CN ,47.0,2025-11-17,6,28129,103901.94,25354.73,406864,2024-05-24,542,131.952539,122,4,1.106037,160655,10
2036673,2021-09-10,09-Oct-2010,male,0,beijing,Sichuan,CN ,25.0,2024-03-08,6,62735,85845.78,36826.79,8543,20-Oct-2023,140,181.858732,406,2,0.721736,356517,10
2058179,2013-01-04,2019-04-27,M,1,Chong qing,Shanghai,China ,25.0,2024/12/26,4,8781,49922.38,30061.92,188987,12/04/2023,388,70.919611,215,2,0.58139,210440,12
2009467,07/21/2022,04/12/2021,M,3,Hangzhou,Chongqing,,49.0,04/25/2025,9,15983,63616.78,49339.14,242584,26-Oct-2024,181,101.970833,298,6,1.534721,80611,11
2045425,2022/03/06,2013-11-20,female ,1,wuhan,,CHN,,2025-02-13,4,34905,73554.99,23228.39,60316,2024-01-16,394,81.901335,227,3,1.580332,174083,15
2014569,10/17/2012,2022/03/24,,2,wuhan,Shaanxi,CN ,53.0,2025-11-02,2,56394,40408.72,5102.2,397424,2024-04-22,559,16.912817,172,2,1.356463,28593,17
2018434,2014/05/05,2007/06/21,F,2,Beijing,Zhejiang,CN ,37.0,2024/07/29,4,23963,42414.89,36424.53,178329,11-Sep-2022,687,95.019887,553,5,1.215065,113336,8
2018293,20-Mar-2011,2021-06-14,Unknown,0,Shenzhen,shang hai,China ,33.0,2024-12-04,5,39030,34460.65,1708.93,106750,2023-07-13,510,142.396906,30,1,0.963159,413942,11
2036694,2019-04-30,2009-01-07,male,1,wuhan,Guangdong,China ,29.0,24-Dec-2024,4,20728,1425.65,37871.57,371426,2023-10-03,448,206.902034,224,1,0.864383,292194,10
2026285,2016-04-05,14-Aug-2005,F,0,Chengdu ,Guangdong,CHN,43.0,2025/02/13,7,36422,22756.86,26583.24,271119,02/03/2024,376,37.910785,189,2,0.755452,279497,5
2020472,12-Sep-2017,2010/07/26,Male,0,Xian,Si chuan,UNKNOWN,55.0,10/02/2024,6,25709,50373.04,18442.73,328854,05/14/2024,141,134.255549,308,11,0.808176,251088,5
2028005,20-Jan-2015,2009-10-23,Male,0,Shenzhen,bei jing,cn,34.0,12/25/2025,5,10382,9853.46,22879.1,162653,18-Feb-2024,676,91.914784,537,3,0.726429,124127,6
2016490,20-Mar-2011,2024/10/11,M,0,wuhan,,US,22.0,2024-12-16,-5,1287,2793.88,6904.91,335378,05/18/2023,578,121.916042,158,4,0.480557,187182,9
2024087,08-Sep-2016,28-Jan-2006,M,0,Hangzhou,shang hai,United States,43.0,2024-02-25,1,19453,6287.1,33476.82,93591,25-Mar-2023,337,46.180092,620,2,0.616632,321712,10
2043169,16-Aug-2025,2009-02-10,F,0,,shang hai,India,45.0,12/16/2025,2,54302,33747.16,6748.25,156185,28-Feb-2025,291,162.923896,485,1,0.804528,228109,5
2026452,29-Nov-2015,12-Sep-2018,female ,0,Nan jing,Guangdong,IN,,2024-08-29,3,60764,31737.11,58681.75,162495,29-Dec-2022,609,43.094693,284,4,0.668934,170648,7
2035557,14-Jun-2011,2023-05-22,Male,0,Chengdu,Guangdong,CN ,41.0,2025/02/21,4,28155,16730.02,22623.49,240271,12/18/2023,431,19.209666,529,3,0.734737,91697,9
2013094,2020/10/18,2014/04/25,,0,Guangzhou,Guangdong,China,49.0,30-Apr-2025,4,9834,15336.63,14325.98,39058,10/20/2023,558,56.484112,220,4,1.291344,112995,12
2017565,2019-06-21,01/30/2025,Female,1,Hangzhou,Zhejiang,China ,37.0,2024/09/06,6,18724,39279.07,37344.86,137002,2022-11-15,661,60.219421,269,8,0.360073,202772,6
2017879,20-Jul-2013,2024/05/14,Male,0,Shanghai,Zhejiang,China ,37.0,2024-12-05,3,12139,40992.36,46776.91,4766,2023-07-12,512,71.135705,356,5,0.252039,38947,10
2016446,2015/11/24,2024-06-02,female ,3,Nan jing,Hubei,US,34.0,03/25/2024,5,42128,39141.14,76687.12,550351,2023-10-30,147,56.774965,521,0,1.879054,244144,13
2014558,29-Aug-2013,2017-07-01,M,1,Chengdu ,Guang dong,CN ,48.0,08/06/2025,6,38037,29970.4,12310.85,458791,26-Oct-2024,284,17.47668,78,1,0.266968,105118,10
2056880,08/29/2012,03/14/2016,,3,Shenzhen,Chongqing,India,45.0,2024/07/11,9,42672,47788.69,21359.27,284023,2022-11-13,606,226.797467,283,2,0.914273,125088,14
2021807,14-Jun-2011,2017-10-23,Unknown,0,Wuhan,,IN,26.0,14-May-2024,6,52407,70731.7,30440.05,191297,13-Sep-2022,609,17.759029,155,4,0.932783,344090,9
2028070,2011/09/06,11/27/2024,Male,1,Chengdu,Zhejiang,United States,49.0,09/13/2024,0,50600,42492.89,104780.78,435871,01/22/2024,235,109.438241,26,3,2.226038,100664,10
2047370,2023-11-18,2017/03/10,female ,0,Chengdu ,Zhe jiang,India,32.0,2025/03/05,5,83418,1132.29,25016.56,199284,08/29/2024,188,120.26641,417,5,0.740995,131552,15
2034228,15-Dec-2018,23-Aug-2025,Mle,0,Chong qing,shang hai,India,35.0,23-Feb-2024,6,48354,6089.21,2960.73,101535,10/16/2023,130,111.993535,337,2,0.729499,99453,11
2026581,2020-09-28,2018/04/19,Male,1,Chong qing,Shaanxi,China ,42.0,2025/10/26,2,31456,29961.45,53667.31,392675,2025-09-05,51,143.045102,709,5,1.065205,114522,6
2048586,08/04/2024,2020-02-19,M,2,Hangzhou,shang hai,IN,25.0,2025/12/08,6,30432,14381.42,13894.68,71843,27-Aug-2025,103,111.793657,540,7,0.632512,26284,15
